R,G,B
8,32,24
16,36,24
16,36,24
16,36,24
16,40,32
16,36,40
24,40,40
24,44,48
24,44,48
24,48,40
24,48,40
24,52,40
24,52,40
24,56,40
24,56,48
24,60,48
24,60,48
24,64,56
24,64,56
24,68,56
32,72,56
32,72,56
32,76,64
40,76,64
40,76,72
32,80,72
40,84,72
48,88,72
48,88,72
40,96,72
48,100,80
48,104,80
48,104,80
40,112,80
40,112,88
48,112,96
56,112,96
56,112,96
56,112,96
56,116,96
64,120,96
56,124,96
56,124,96
56,128,104
56,128,104
56,128,104
56,132,112
56,132,120
56,132,120
72,132,112
72,132,112
72,136,104
72,136,104
64,136,112
64,136,112
64,140,120
64,136,112
64,136,120
64,136,120
64,136,112
64,136,112
72,132,104
72,132,104
72,136,104
64,132,104
56,132,96
56,132,104
56,132,112
56,128,112
56,128,104
56,128,104
56,124,104
56,124,104
56,120,96
56,120,96
48,116,104
56,116,104
56,112,104
56,112,104
56,112,104
56,112,104
56,108,104
64,108,104
64,104,104
64,104,104
64,104,112
56,100,104
48,100,96
48,96,96
56,88,88
56,88,88
48,80,80
48,80,80
48,76,72
40,72,72
48,64,72
48,60,72
40,64,64
40,60,64
32,56,56
32,56,56
32,52,56
24,52,48
32,48,56
24,44,48
32,44,56
24,40,56
24,40,40
24,40,40
24,36,40
24,36,32
24,36,32
16,32,32
16,28,24
16,28,24
16,28,32
16,28,32
16,24,32
16,24,24
16,20,24
16,24,24
8,20,24
16,20,24
16,20,24
16,20,24
16,20,24
16,20,16
16,16,24
16,16,24
8,16,16
8,16,16
8,16,16
8,16,16
8,16,16
8,16,16
8,16,8
8,16,8
0,16,16
8,16,16
0,16,16
0,16,16
0,16,16
0,16,16
8,16,16
8,16,16
8,20,16
8,20,16
16,20,8
16,20,16
16,20,16
16,20,24
16,24,24
16,20,24
16,24,24
16,24,24
16,24,16
16,28,24
8,28,24
8,28,24
8,32,24
8,32,32
16,36,32
16,36,32
16,36,32
16,40,32
16,40,32
16,44,32
16,44,40
16,44,40
24,48,40
24,44,40
24,52,40
24,52,48
24,56,48
24,60,48
24,60,56
24,60,56
24,64,64
32,64,64
32,68,56
32,68,64
32,76,64
32,76,64
32,76,64
40,76,72
40,84,72
40,88,72
40,92,72
40,96,72
40,96,80
40,100,88
40,104,88
48,104,88
48,108,96
48,112,96
48,112,96
56,112,96
64,116,96
64,116,96
56,120,104
56,120,104
56,128,104
56,128,112
56,128,112
56,128,112
56,128,112
64,132,120
64,136,104
64,136,104
72,136,104
72,140,104
64,140,112
64,140,112
64,140,120
64,140,120
64,140,120
64,140,120
72,136,112
72,136,112
72,136,112
72,136,112
72,136,112
72,136,112
64,136,120
64,132,120
64,132,120
56,128,120
56,132,112
56,132,112
64,128,104
64,124,104
64,124,104
64,124,104
56,120,104
56,120,104
56,116,104
56,116,104
56,112,104
56,112,104
56,112,112
56,108,112
64,108,104
64,108,104
56,104,104
64,108,104
56,104,104
56,100,104
56,96,96
48,92,104
56,88,96
56,84,96
56,84,80
48,80,80
48,72,80
40,72,80
48,64,80
48,64,72
40,60,72
40,60,64
40,56,64
40,56,56
32,56,56
32,52,48
32,48,56
32,44,56
32,44,48
24,40,48
24,40,48
24,36,40
24,36,40
24,36,40
24,32,32
16,32,32
24,28,32
24,28,32
24,28,32
16,24,24
16,24,32
16,24,32
16,24,32
16,20,24
8,24,24
8,20,24
8,20,16
8,20,16
8,20,16
8,20,16
8,20,16
16,16,16
16,16,16
16,16,16
16,16,24
16,12,24
8,12,16
8,12,16
8,12,16
8,16,16
0,16,16
8,16,16
8,16,8
8,16,8
8,16,8
8,16,8
8,16,16
8,16,24
8,16,16
16,16,16
8,20,16
8,20,16
8,20,24
8,24,24
8,28,24
8,28,24
8,24,24
16,24,24
16,24,24
16,28,24
16,28,24
16,32,32
16,36,32
16,36,32
16,36,32
16,40,32
16,36,32
16,36,32
16,44,32
16,44,32
16,44,32
16,44,32
24,48,40
24,48,40
24,52,48
24,52,48
24,56,48
24,60,48
24,60,48
32,60,56
32,64,64
32,64,64
32,68,56
32,68,64
32,76,64
40,76,64
40,80,64
40,84,72
40,84,80
40,88,80
40,96,80
40,96,80
40,100,80
48,100,88
48,104,88
48,104,88
48,112,88
48,112,88
48,116,88
48,116,96
56,120,104
56,120,104
56,124,112
56,124,112
56,128,112
56,128,120
64,128,112
64,132,112
64,132,104
64,136,112
72,140,112
72,140,112
72,140,120
72,144,120
64,140,128
72,144,128
64,144,120
64,144,128
72,140,112
64,140,112
80,136,112
80,136,112
72,144,120
72,140,120
64,140,128
64,140,120
64,136,128
64,136,120
56,132,112
64,132,120
64,132,112
64,132,112
64,128,104
64,128,104
64,124,104
64,124,112
56,124,112
56,120,104
56,116,104
56,116,104
56,112,104
64,116,104
64,116,104
64,112,104
64,108,112
56,108,112
64,108,112
56,104,104
64,100,112
56,96,104
56,96,96
48,96,96
56,92,80
56,88,80
48,84,80
48,84,80
48,72,80
40,72,72
48,64,72
40,64,72
40,60,64
40,60,64
32,56,56
32,56,56
32,52,56
32,48,48
32,48,48
24,44,40
24,44,48
24,40,48
24,40,48
24,40,48
16,36,40
24,36,40
24,32,40
24,32,32
24,28,32
24,28,40
24,32,24
16,28,24
16,24,24
16,24,24
16,20,32
16,20,32
8,20,32
8,20,32
8,20,24
8,20,24
8,20,24
0,16,24
8,16,24
8,16,24
8,16,16
8,16,24
8,16,24
8,12,16
8,16,16
8,12,16
8,12,16
8,12,16
0,12,24
0,16,24
0,16,16
0,16,16
8,16,8
8,16,16
8,16,16
8,16,16
8,16,16
16,20,16
8,20,16
8,20,16
8,20,24
8,24,24
8,24,16
8,24,16
8,24,24
16,24,24
16,28,24
16,28,32
16,32,24
16,32,24
16,36,24
16,36,24
16,36,24
16,36,32
8,36,40
16,40,40
16,40,40
16,44,40
16,44,40
16,48,40
16,52,40
16,52,40
24,52,48
24,56,48
24,56,48
24,56,48
24,64,48
32,64,48
32,64,56
32,68,56
40,68,56
40,72,64
32,76,64
40,80,72
32,84,72
40,84,72
40,92,80
40,92,80
40,100,80
40,100,80
48,100,88
48,104,88
48,104,80
56,108,88
48,116,88
48,116,88
48,120,96
48,124,96
56,124,104
56,124,104
56,124,112
56,128,112
64,128,104
64,128,112
72,132,104
72,132,104
64,136,104
72,140,104
72,144,120
72,144,120
64,136,120
72,140,128
72,140,120
72,140,120
80,144,112
72,144,120
80,140,112
80,140,112
80,144,112
80,144,112
72,140,128
72,140,128
72,140,128
64,136,128
72,140,112
72,136,112
72,136,112
64,136,112
64,136,112
64,136,112
64,132,112
64,132,104
64,124,120
64,124,120
56,128,112
56,124,112
64,120,104
64,116,104
64,120,104
64,120,104
64,116,96
64,116,96
64,108,104
64,108,104
64,104,104
64,104,104
64,100,104
56,100,104
56,96,104
48,92,104
48,92,88
48,88,80
48,84,80
40,80,80
48,76,72
48,72,72
48,64,72
40,64,72
40,64,64
40,60,64
32,56,64
32,56,56
32,52,56
24,48,56
32,48,48
32,44,48
24,44,48
24,40,48
24,40,40
16,40,40
24,36,40
24,36,40
24,32,32
16,32,32
16,28,40
16,28,40
16,28,32
16,28,32
16,28,32
8,24,32
16,24,32
16,20,32
16,24,32
8,20,24
16,20,16
16,20,16
8,16,24
8,16,24
8,16,24
8,16,24
8,16,24
8,16,24
8,12,32
8,12,24
8,12,24
8,12,24
8,16,8
0,16,8
8,16,16
8,16,16
8,12,16
8,16,16
8,16,16
8,16,16
8,20,16
8,20,16
8,16,16
8,16,16
0,20,16
8,20,16
8,24,24
8,24,24
8,20,24
16,24,24
16,24,24
16,24,24
16,28,32
16,28,32
16,32,24
16,32,32
16,32,32
16,36,32
16,36,32
16,36,32
16,36,32
16,40,32
16,40,40
16,44,40
16,48,40
24,48,40
24,52,40
24,52,40
24,52,48
24,56,48
24,56,40
32,60,48
24,64,48
24,64,48
24,68,48
32,68,48
32,72,56
32,76,56
32,76,64
32,80,64
32,84,72
32,88,80
40,92,80
40,92,80
48,96,80
48,100,80
48,104,80
48,108,80
48,112,80
56,112,88
48,120,96
48,120,96
48,124,104
48,124,112
56,124,104
56,124,112
64,128,104
64,128,104
64,132,96
72,132,104
72,136,104
72,136,112
64,140,112
72,140,112
64,144,128
64,140,128
72,136,120
72,136,120
72,140,112
80,140,112
72,144,112
80,144,112
80,144,120
80,144,120
72,144,120
72,144,120
72,144,128
64,140,128
72,136,120
72,136,120
80,140,112
80,136,112
72,140,112
72,136,112
64,136,120
64,136,120
64,132,128
56,132,120
64,124,120
64,128,120
64,128,112
56,124,104
64,124,104
56,120,104
56,120,104
56,120,104
56,116,104
56,116,104
56,108,104
64,108,104
64,104,96
64,104,96
64,104,96
56,100,96
56,96,96
48,96,96
48,88,88
48,84,88
48,84,80
48,80,80
48,76,72
40,72,64
40,72,72
40,68,64
40,60,64
32,60,64
32,56,64
32,56,64
32,52,56
32,52,48
24,52,48
24,48,48
24,44,48
24,40,48
24,40,40
24,36,40
16,40,32
16,40,32
16,36,40
16,32,40
16,32,32
16,32,32
8,28,32
8,28,32
16,28,32
16,24,32
16,24,24
16,24,32
16,24,24
16,20,24
16,20,16
16,16,24
16,16,24
16,16,24
16,16,24
16,16,24
16,16,24
16,16,24
8,12,24
8,12,24
8,16,16
8,12,16
8,16,16
8,16,16
8,20,8
8,16,8
8,12,24
8,12,24
0,16,16
8,16,16
8,20,16
8,20,16
8,20,16
8,20,16
8,16,24
8,20,24
8,20,24
16,20,24
16,20,24
16,24,24
16,24,24
16,24,24
16,28,24
16,28,24
16,28,24
16,28,24
16,32,32
16,32,32
16,32,32
24,32,32
24,36,32
24,40,32
16,44,40
16,44,32
16,48,40
16,48,40
24,52,40
24,52,48
24,56,48
24,56,48
24,56,48
24,60,48
32,64,48
32,64,48
32,72,56
32,72,56
24,80,64
32,80,64
32,80,64
32,80,72
32,84,72
40,88,80
40,92,72
48,92,72
56,100,72
56,104,72
48,112,80
48,112,80
48,116,88
48,120,88
48,120,104
48,120,104
56,120,112
56,120,112
64,124,104
72,124,104
72,132,104
72,132,104
64,136,104
72,140,104
72,136,120
72,140,120
64,140,120
72,144,128
72,140,128
72,140,128
80,144,112
80,144,112
80,144,112
80,144,112
72,144,120
72,148,120
72,144,128
72,144,128
80,144,128
80,144,128
80,144,120
80,144,120
80,144,112
80,144,112
72,140,120
72,144,120
72,144,120
72,140,120
72,140,120
64,136,120
72,136,120
72,132,120
64,132,104
64,132,112
64,128,104
64,128,104
64,124,104
64,124,104
56,120,112
56,120,112
56,116,104
56,112,112
64,112,104
56,112,104
56,108,96
56,108,96
64,100,96
56,100,88
48,100,96
48,96,96
48,88,96
48,88,96
48,80,88
48,76,88
40,72,80
48,68,80
40,68,72
40,64,72
40,60,64
40,56,64
32,56,64
32,56,64
32,52,56
32,48,56
24,48,56
24,48,48
24,44,48
24,44,48
24,44,40
24,40,40
24,40,32
24,36,32
16,36,32
16,36,32
16,32,24
16,32,32
16,28,32
16,28,32
16,24,32
16,24,32
16,24,32
16,24,32
16,20,32
16,20,24
16,16,24
16,20,24
8,20,24
16,16,16
16,16,16
16,16,16
8,20,16
8,16,16
8,12,16
8,12,16
0,16,16
8,16,16
8,16,16
8,16,16
0,12,32
8,12,32
8,16,8
8,16,16
8,16,16
8,16,16
8,16,16
8,20,16
0,20,16
8,20,16
8,20,24
8,20,24
16,20,24
16,20,24
16,20,24
16,20,24
16,24,24
16,24,24
16,28,16
16,28,24
16,32,32
16,32,32
16,32,32
16,32,32
16,32,32
24,36,32
24,40,32
24,40,32
16,44,32
16,44,32
16,48,40
16,52,40
16,52,48
24,52,48
24,56,40
24,60,48
24,60,48
32,60,48
32,68,56
32,68,56
32,68,56
32,72,64
32,76,72
32,80,72
40,80,72
40,80,72
48,84,64
48,84,64
48,96,64
48,96,64
48,100,80
48,104,80
40,112,96
40,116,96
48,116,96
48,116,104
56,120,104
56,124,104
64,120,104
64,124,104
64,124,96
72,128,104
72,132,112
72,132,112
64,140,120
64,140,120
72,140,120
72,140,128
72,144,120
80,144,120
80,144,120
80,140,120
80,144,112
88,148,120
80,148,128
80,152,128
80,148,136
80,148,128
72,144,136
80,148,136
88,144,128
80,144,128
80,144,120
80,144,120
80,148,120
80,148,120
72,144,128
72,144,128
72,140,128
72,140,128
72,140,112
64,136,112
72,136,112
72,136,112
64,136,112
64,132,112
64,128,120
64,124,112
56,128,112
56,124,112
56,124,112
56,120,104
64,120,112
64,116,112
64,116,104
56,112,104
56,108,104
56,108,96
64,100,96
56,96,96
56,96,96
48,92,88
48,92,88
48,88,88
48,80,88
48,80,88
48,72,80
40,68,72
40,64,72
40,60,72
40,64,64
32,60,64
32,60,56
32,56,56
32,52,56
24,48,56
32,48,48
32,48,48
32,44,48
24,44,40
24,40,48
24,40,48
16,36,40
24,36,40
16,36,32
16,32,40
16,32,32
16,32,32
16,28,32
16,28,32
16,24,32
16,24,32
16,24,32
16,24,32
8,20,24
8,20,32
16,20,24
16,20,24
16,16,24
16,16,24
16,16,16
16,16,16
8,20,16
8,16,16
8,16,16
8,12,16
8,12,24
8,12,24
8,12,16
8,16,16
0,16,24
0,12,24
0,16,16
8,16,16
8,16,24
8,16,16
8,20,16
8,20,16
8,20,16
8,20,16
8,20,24
8,20,24
8,20,32
8,20,32
8,24,24
16,24,24
16,24,24
16,24,24
16,28,24
16,28,24
16,28,32
16,32,32
16,28,24
16,32,32
16,36,32
16,40,32
16,44,32
16,44,32
16,44,32
16,48,32
16,48,40
24,44,40
24,48,48
24,52,48
24,56,48
32,56,48
24,60,56
24,64,56
24,68,56
24,68,64
32,68,64
32,72,64
32,72,64
32,76,64
40,80,64
40,84,64
40,84,64
48,88,64
40,96,72
48,100,80
40,104,96
40,108,96
40,112,96
48,112,104
48,116,104
48,116,104
56,120,96
56,124,104
64,124,104
64,124,104
64,132,112
64,132,112
56,136,120
64,140,120
72,136,128
72,136,128
72,136,112
72,140,120
88,140,112
88,144,112
88,144,120
88,148,120
80,152,128
80,152,128
80,148,136
72,152,136
80,148,136
80,148,136
88,144,120
88,148,120
96,148,120
88,148,120
88,148,120
88,148,120
72,148,128
72,152,128
72,144,136
72,144,136
80,140,128
80,140,128
80,140,112
80,136,112
72,140,112
64,140,112
64,136,128
64,132,120
64,128,128
64,128,120
64,128,112
64,128,112
64,124,112
64,120,104
64,120,104
64,120,104
56,116,104
56,112,104
56,112,104
56,108,96
56,100,96
56,100,88
48,96,88
56,92,88
48,88,88
48,88,88
48,80,80
40,80,80
48,72,72
40,72,72
48,64,64
40,64,64
40,64,64
40,64,64
40,60,56
32,56,48
32,52,56
24,52,56
24,48,48
24,48,48
32,44,48
32,40,48
24,40,48
24,40,48
24,36,40
24,36,40
24,36,40
16,32,40
16,32,32
16,32,32
16,28,32
16,28,32
16,24,24
16,28,24
16,24,32
8,20,32
16,24,24
8,20,32
8,20,24
8,20,24
16,20,24
16,20,24
16,16,24
16,16,24
16,16,24
8,16,24
8,16,16
8,16,16
8,12,24
8,12,24
0,16,8
0,16,8
0,16,24
0,16,24
0,16,16
8,16,16
8,16,16
8,16,16
8,20,8
8,20,8
0,20,16
8,20,16
16,20,16
8,20,16
8,20,16
8,20,16
16,24,16
16,24,24
16,24,24
16,28,24
16,28,24
16,28,24
16,28,24
16,32,32
16,36,24
16,36,24
16,36,24
16,40,32
16,40,32
16,44,32
16,44,32
24,44,40
24,48,40
24,48,40
24,52,40
24,56,40
24,60,48
24,60,48
24,60,56
24,64,56
24,64,56
32,68,64
32,68,56
32,72,56
32,76,56
40,76,56
40,84,64
40,84,64
40,92,64
40,96,72
32,100,80
40,104,88
40,104,96
40,108,96
48,108,88
48,116,96
56,120,88
56,120,96
64,124,96
64,124,96
64,132,112
64,132,112
64,132,120
64,136,120
64,136,120
64,140,120
72,140,120
72,140,120
80,140,104
80,140,104
80,148,112
88,148,112
80,148,128
80,148,128
72,148,136
72,152,136
80,148,128
80,148,136
80,144,120
88,148,120
88,152,120
88,152,120
80,152,120
88,152,120
80,152,128
80,152,128
80,148,128
80,152,128
88,148,128
80,144,128
80,144,120
80,144,120
80,144,120
80,140,112
72,144,120
64,140,120
64,136,128
64,132,128
64,132,120
64,132,120
64,128,104
64,128,104
72,124,112
72,124,112
64,124,112
56,120,104
64,116,104
64,112,104
56,112,104
56,108,104
56,104,96
48,100,96
56,96,96
48,96,88
48,92,88
48,88,80
48,80,88
48,80,80
40,76,72
40,76,72
40,68,72
40,68,72
40,64,72
40,60,72
32,64,56
32,60,48
32,52,56
24,48,56
32,44,56
24,44,56
24,44,48
24,44,48
24,40,40
16,40,40
24,40,32
24,36,32
24,36,40
16,32,40
16,36,32
16,32,32
16,32,24
16,28,32
16,28,24
16,28,24
8,20,32
16,20,24
8,24,24
8,24,24
8,20,24
8,20,24
16,20,24
16,16,24
16,20,24
8,16,24
8,16,16
8,16,16
8,16,16
8,16,16
8,16,16
8,12,16
0,16,8
8,16,8
8,16,16
8,16,16
8,16,8
8,16,16
8,16,16
8,16,16
8,16,16
8,20,16
8,16,16
8,16,24
8,20,24
8,20,24
8,20,24
16,20,24
16,20,24
16,24,24
16,28,24
16,28,24
16,28,24
16,28,24
16,32,24
16,32,32
16,36,24
16,36,24
8,40,24
16,40,32
16,40,32
16,40,32
24,44,32
24,44,32
24,52,40
24,52,40
24,52,40
24,56,48
24,60,56
24,56,56
24,60,64
32,60,64
32,64,64
32,64,64
32,72,64
40,72,64
40,76,56
40,80,56
40,84,72
40,84,72
32,92,88
40,96,88
40,100,80
40,104,88
48,104,88
48,108,88
56,108,80
64,116,88
56,120,88
56,120,88
56,124,96
56,128,104
56,128,120
56,132,120
64,132,128
64,132,128
72,140,120
72,140,120
80,140,112
80,144,112
88,144,112
88,144,112
80,152,120
80,148,120
80,148,136
80,148,136
88,148,136
80,148,136
88,144,120
88,148,128
88,152,120
88,156,120
88,152,128
88,152,128
80,156,128
72,152,128
80,152,136
80,152,136
80,144,128
88,148,128
96,148,120
88,144,120
80,148,120
80,144,112
72,144,128
72,144,128
72,140,128
72,140,128
72,136,128
72,132,128
72,132,112
72,132,120
72,132,104
72,128,104
64,128,112
64,128,104
56,124,112
56,120,112
64,116,104
64,112,112
56,112,104
56,108,104
56,104,104
48,100,96
48,96,96
48,96,88
48,88,88
40,88,88
48,80,80
48,76,80
48,76,72
40,72,72
40,72,64
40,72,64
40,64,64
40,64,64
32,60,56
32,56,56
32,56,48
32,52,48
32,48,56
32,48,56
32,44,48
24,40,48
24,44,40
24,40,32
24,40,40
24,40,40
16,40,40
16,36,40
16,32,32
16,32,32
16,28,24
24,28,32
16,28,24
16,28,24
16,24,32
8,24,24
16,20,24
16,20,24
16,20,24
16,16,24
16,20,24
16,16,24
16,16,24
8,16,24
8,16,16
8,16,16
8,20,16
8,20,16
8,16,16
8,16,16
8,16,16
8,12,16
8,12,24
0,12,24
8,16,16
8,20,16
8,16,16
8,16,16
8,20,16
8,20,16
8,16,16
8,16,16
8,20,24
8,20,24
8,20,24
8,20,24
16,20,24
16,24,24
16,28,24
16,28,24
16,28,24
16,28,32
16,32,40
16,32,40
16,36,32
16,36,32
8,40,32
16,40,32
24,40,32
24,40,32
24,44,32
24,44,32
24,48,40
24,48,48
16,52,48
24,52,48
24,56,48
24,56,56
24,64,56
32,64,56
32,68,56
32,68,56
40,72,56
40,76,64
40,80,64
40,84,64
32,88,72
32,88,80
40,92,80
40,96,80
48,100,80
48,100,80
48,108,80
56,112,80
48,112,88
56,116,88
48,124,104
56,128,104
56,128,112
56,128,112
56,128,120
64,132,128
72,128,120
80,132,128
80,136,112
80,136,112
80,144,112
80,148,112
80,148,128
80,148,128
80,148,128
80,148,136
88,148,136
80,148,136
88,148,128
96,152,128
96,152,120
96,156,120
88,156,128
88,156,128
80,156,144
80,160,144
80,156,144
80,152,144
88,152,136
88,152,136
88,148,120
88,152,120
88,152,120
88,148,112
80,148,128
80,148,128
72,148,128
72,148,128
80,140,128
80,140,128
80,136,112
80,136,112
72,132,112
80,132,112
72,132,120
64,128,112
64,128,112
64,128,120
64,124,112
64,120,112
64,116,104
64,116,104
64,112,96
64,108,96
56,104,96
56,100,96
56,96,96
56,92,96
48,92,88
48,88,80
48,84,72
48,80,72
48,80,72
40,76,64
40,68,72
40,68,72
32,68,72
32,64,64
32,60,56
32,56,56
32,52,56
32,52,48
32,48,56
32,44,56
24,48,48
24,44,48
24,40,48
24,40,48
24,40,40
24,36,40
24,40,32
24,36,32
24,28,40
24,32,40
16,28,32
16,28,32
16,24,24
16,24,24
8,24,24
16,24,24
16,20,24
16,24,24
8,20,24
8,20,24
8,20,24
8,20,24
8,16,16
8,20,24
8,16,16
8,16,16
8,16,16
8,12,16
0,16,16
8,12,16
8,16,16
8,16,16
8,12,24
8,12,24
8,16,16
8,16,16
0,16,8
8,20,8
8,16,16
8,20,16
8,16,16
8,16,16
8,20,16
8,24,16
8,24,24
8,24,24
16,20,24
16,20,24
8,24,24
16,24,24
8,28,24
16,32,24
16,32,32
16,32,32
16,32,32
16,36,32
16,36,32
16,40,32
16,40,32
16,44,40
16,44,40
24,48,40
24,52,48
24,52,48
24,52,48
24,52,48
32,56,48
32,56,48
32,60,48
32,64,56
32,68,56
40,72,56
32,76,64
32,76,64
32,80,72
32,84,72
32,92,80
40,92,80
48,92,72
48,92,72
48,104,72
48,104,72
48,112,80
56,116,88
48,120,96
48,120,96
48,124,112
56,124,112
56,124,112
56,128,112
64,128,104
64,132,104
80,132,104
80,136,112
80,140,112
80,144,112
72,148,128
72,148,128
80,148,144
80,148,144
88,144,136
88,148,136
96,144,128
96,148,120
96,152,120
96,156,120
88,156,128
88,160,128
88,160,144
88,156,144
88,160,136
80,156,136
88,152,144
88,152,144
96,152,128
96,152,128
88,152,128
88,156,128
88,156,136
88,152,136
80,148,144
80,144,144
80,144,136
80,144,136
88,140,120
88,140,120
80,140,120
80,136,112
72,140,120
72,136,112
64,132,128
64,128,120
64,128,120
64,124,112
64,124,104
64,120,104
56,120,96
64,116,96
56,112,104
56,112,104
48,108,104
48,104,96
56,96,96
48,92,96
48,92,80
48,88,80
48,88,80
48,84,72
40,76,72
40,76,64
40,72,64
40,72,64
40,64,64
32,64,64
32,60,56
32,60,48
32,56,48
24,56,48
32,48,56
32,48,56
24,44,48
24,44,48
24,40,40
24,40,40
24,36,40
24,36,40
16,40,32
24,36,32
24,32,32
24,32,32
16,28,32
16,32,32
16,24,32
16,24,32
16,20,24
16,20,24
16,20,24
16,20,24
8,20,24
8,20,32
8,20,16
8,20,16
8,20,16
8,20,16
8,16,16
8,16,16
8,16,16
8,16,16
8,12,24
8,12,24
8,12,16
8,12,16
8,16,16
8,12,16
8,16,16
8,16,16
8,16,16
8,16,16
8,20,16
8,20,16
8,16,16
8,20,24
8,24,16
8,24,16
8,24,16
8,24,16
8,24,24
16,24,24
16,24,16
16,28,24
16,28,24
16,28,32
8,32,32
16,36,32
16,36,32
16,36,32
16,36,40
16,40,40
16,44,32
24,44,40
24,44,40
24,44,40
24,48,48
24,48,48
24,52,40
24,56,48
24,60,48
24,60,48
24,64,48
32,68,48
32,68,64
32,72,72
32,72,72
32,76,72
32,80,64
32,84,64
40,88,64
40,88,72
48,96,64
56,100,72
48,104,72
48,108,80
48,112,96
48,116,104
48,120,104
48,124,112
56,124,112
56,124,112
64,124,104
64,128,112
72,132,104
72,132,104
72,140,104
72,140,104
72,140,128
80,144,128
72,148,136
72,148,136
80,148,136
80,148,136
88,148,120
96,148,128
96,152,120
96,152,120
88,156,120
88,156,128
88,160,144
88,160,144
88,156,144
88,156,144
88,156,128
88,156,128
96,156,120
96,156,128
96,156,128
88,156,128
88,156,136
88,156,136
88,152,144
80,148,136
88,148,136
80,148,128
80,144,120
88,144,120
80,144,112
80,144,112
80,144,128
80,140,128
72,144,128
64,140,120
72,132,120
72,132,120
72,124,112
72,124,112
72,124,104
64,124,104
64,120,104
64,116,104
56,116,104
48,112,104
56,108,104
56,104,104
48,100,88
48,96,88
48,92,80
40,92,72
40,88,80
40,84,80
40,80,72
40,76,72
40,72,64
32,68,72
40,64,72
32,60,72
40,60,56
32,56,56
32,56,56
32,52,48
24,48,56
24,48,56
24,44,48
24,44,48
24,40,40
24,40,40
24,36,48
24,36,40
16,36,40
16,36,40
16,32,32
16,32,32
16,32,32
16,32,32
16,28,32
16,28,24
16,24,24
8,24,24
16,20,16
16,20,24
16,20,24
16,20,24
8,16,24
16,16,24
16,20,24
16,20,24
8,16,16
8,16,16
8,16,16
8,16,16
8,12,16
8,12,16
0,16,16
0,16,16
8,20,8
8,16,8
8,16,16
8,16,16
8,16,8
8,16,8
8,16,16
8,16,24
8,16,24
8,20,24
16,20,24
16,20,16
16,24,24
16,24,24
8,24,24
16,28,24
16,28,24
16,28,24
16,24,24
16,28,24
16,32,32
16,32,32
16,36,24
16,36,24
16,36,32
16,40,32
16,44,32
16,44,32
24,48,40
24,48,40
24,48,40
24,48,40
24,56,48
24,56,48
32,60,56
32,60,56
24,64,64
24,68,64
32,68,72
32,72,72
32,72,64
32,76,64
40,80,56
40,84,64
40,92,64
40,96,64
48,100,72
48,100,72
48,108,88
48,108,88
40,112,96
48,112,104
48,116,112
56,120,112
64,124,96
64,128,96
72,128,96
72,132,104
72,132,104
80,136,104
72,140,120
72,144,120
80,140,136
80,144,136
88,144,128
88,144,128
88,148,128
88,148,128
88,152,120
96,152,120
88,156,128
88,156,128
88,152,136
88,156,136
88,160,144
88,160,144
88,156,136
88,160,136
96,160,120
104,160,120
96,160,120
96,160,120
88,160,136
88,160,136
80,156,144
80,156,144
80,152,136
80,152,136
96,148,120
96,152,120
88,148,120
88,148,120
80,148,120
72,148,120
72,144,136
72,140,136
72,140,128
72,136,128
72,136,112
80,136,112
72,128,104
72,128,104
56,128,104
56,128,104
56,120,120
56,116,120
56,112,104
56,108,104
56,108,96
56,104,96
56,100,88
56,96,80
40,92,80
40,92,80
40,92,80
40,88,80
48,76,80
40,72,80
40,68,72
40,68,64
40,64,72
40,60,64
40,56,64
40,56,64
32,52,56
32,52,56
32,48,56
32,48,56
24,44,48
24,44,48
16,40,40
24,40,40
24,36,40
24,40,40
24,36,40
24,32,40
24,36,32
24,32,32
24,32,24
16,28,24
16,32,24
16,28,24
8,32,24
8,32,24
16,24,24
16,20,24
8,24,24
8,24,24
8,20,24
8,20,24
8,20,24
8,16,24
8,16,16
8,16,16
8,16,16
8,12,16
8,16,8
8,12,16
0,16,16
0,16,16
8,16,0
8,16,0
8,16,16
8,12,16
8,20,16
8,16,16
8,20,16
8,20,16
8,16,16
16,20,16
16,20,16
16,24,16
16,20,24
16,20,24
8,24,24
16,24,24
16,24,32
16,28,32
16,28,24
16,32,32
16,36,32
16,36,32
16,36,24
16,36,24
16,40,40
16,40,40
16,44,40
24,44,40
24,48,32
24,52,40
32,48,40
32,52,48
32,56,48
32,56,48
24,60,56
32,60,56
24,68,64
32,68,64
32,68,56
32,72,56
32,76,56
40,80,56
40,80,56
40,84,64
32,92,72
40,96,72
40,100,88
40,104,88
40,108,96
48,108,96
48,112,96
48,112,96
56,116,96
56,120,104
64,124,96
64,128,96
64,128,104
64,132,104
72,136,120
72,136,120
64,140,128
72,144,128
80,140,128
80,144,128
88,148,120
88,148,120
88,148,120
88,152,120
88,152,128
88,152,128
80,156,144
88,156,144
80,160,144
80,160,144
88,160,136
88,160,136
96,156,128
96,160,128
96,160,128
96,160,128
88,160,136
80,160,136
80,160,144
80,160,152
88,156,144
88,156,144
88,152,128
88,152,128
96,152,120
96,152,120
88,148,128
88,148,128
72,148,136
72,148,136
80,144,136
80,144,136
88,140,120
80,140,120
80,136,112
80,132,112
64,136,112
64,132,112
56,128,120
56,128,120
56,120,120
56,116,120
64,116,96
56,112,96
56,112,88
56,108,88
56,104,96
48,96,88
48,92,88
48,88,88
48,84,80
