R,G,B
40,56,248
32,56,248
40,56,248
40,56,248
32,52,248
40,48,240
32,44,240
40,40,232
40,36,232
32,40,224
32,40,224
24,36,216
24,36,216
32,36,200
32,36,200
32,32,192
32,32,192
24,32,184
24,28,184
24,32,176
24,32,176
24,32,168
24,28,168
24,32,160
24,28,160
24,28,144
24,28,144
24,32,136
32,32,144
32,32,136
32,32,136
24,32,128
24,28,128
24,32,120
24,32,120
24,28,112
32,28,112
24,28,104
24,28,104
24,24,96
24,24,96
16,24,96
16,24,104
16,24,88
16,20,88
16,20,72
16,20,72
16,16,72
8,16,72
16,12,72
16,12,72
8,12,72
16,16,72
16,12,72
16,12,72
8,8,88
8,4,88
8,8,80
8,8,72
8,4,80
8,4,80
8,4,72
8,8,80
0,8,88
8,8,88
8,8,96
8,8,96
8,8,96
8,8,96
8,12,96
8,12,96
8,8,104
8,12,104
8,8,120
8,8,120
8,12,128
8,12,128
8,12,136
16,12,144
16,12,144
16,16,144
16,16,152
16,16,152
16,16,160
16,20,160
16,16,184
16,16,184
16,20,184
16,20,192
16,20,208
16,20,208
24,20,216
24,24,216
24,24,224
24,28,224
16,28,232
24,28,232
24,32,232
32,32,232
32,36,232
32,36,240
40,36,248
40,40,248
40,40,248
40,44,248
40,44,248
40,44,248
40,52,248
40,52,248
40,56,248
40,60,248
40,60,248
48,60,248
48,64,248
48,64,248
48,68,248
48,68,248
48,72,248
48,72,248
56,72,248
56,76,248
56,80,248
56,80,248
48,80,248
56,84,248
56,80,248
56,84,248
64,84,248
64,84,248
64,84,248
64,88,248
64,84,248
64,84,248
64,84,248
64,84,248
64,88,248
64,88,248
56,88,248
64,88,248
64,84,248
64,84,248
64,84,248
64,80,248
56,80,248
56,80,248
56,80,248
56,76,248
56,80,248
56,80,248
48,76,248
48,76,248
48,72,248
48,68,248
48,68,248
40,68,248
40,68,248
40,64,248
48,60,248
40,56,248
40,52,248
40,52,248
40,52,248
40,48,248
40,52,240
32,48,240
32,44,240
32,40,240
32,40,232
32,36,232
32,40,216
24,36,216
32,32,208
32,32,208
32,32,200
32,32,200
32,32,192
32,32,192
24,28,184
24,32,184
32,28,168
32,24,176
32,28,160
32,28,160
24,32,152
24,28,152
24,28,144
24,28,144
24,28,144
24,28,136
24,32,136
24,32,136
24,32,120
24,32,120
24,32,112
24,28,112
24,32,104
24,32,104
32,28,104
32,28,112
32,28,104
32,24,104
24,28,96
24,24,88
24,24,88
16,20,80
24,24,72
24,20,72
16,16,72
16,16,64
16,16,72
16,16,72
16,16,64
16,16,64
16,12,56
16,12,56
8,8,88
8,4,88
0,8,72
0,8,64
8,4,80
8,8,80
8,8,80
8,8,80
0,8,80
8,8,88
8,8,88
8,8,88
8,8,96
8,8,96
8,8,96
8,8,96
8,12,104
8,12,104
8,8,120
8,12,120
8,12,128
8,12,128
8,12,136
8,12,136
16,16,144
16,12,144
16,16,152
16,16,152
16,16,160
16,16,160
16,16,184
16,16,184
16,16,184
16,20,184
24,20,192
24,20,192
24,20,208
24,24,208
24,24,216
24,24,224
24,28,232
24,28,232
32,28,232
32,32,232
32,36,240
32,36,232
24,36,248
32,36,248
32,40,248
32,40,248
32,44,248
40,44,248
40,48,248
40,48,248
40,52,248
40,52,248
40,56,248
40,60,248
48,60,248
48,60,248
40,68,248
40,68,248
48,68,248
48,68,248
48,72,248
56,72,248
56,72,248
56,76,248
56,80,248
56,80,248
56,80,248
48,76,248
56,80,248
64,80,248
64,80,248
64,84,248
64,84,248
64,84,248
64,84,248
64,84,248
64,84,248
64,84,248
64,84,248
64,84,248
64,84,248
64,84,248
64,80,248
64,80,248
48,80,248
48,80,248
48,76,248
48,76,248
56,76,248
56,72,248
48,72,248
48,68,248
48,68,248
48,68,248
40,68,248
40,64,248
40,60,248
40,60,248
48,56,248
40,56,248
40,48,248
40,48,248
32,48,248
40,44,248
32,48,240
32,44,240
32,40,232
24,40,232
32,36,224
24,36,224
32,36,208
32,36,208
32,32,208
32,32,200
32,32,192
32,32,192
24,28,192
24,28,192
24,28,184
24,28,184
24,28,168
24,28,168
24,28,152
24,28,152
24,28,144
32,28,144
24,28,144
24,28,144
24,28,136
24,28,136
32,28,136
32,28,136
32,28,120
32,28,120
32,28,112
32,28,112
32,32,104
24,32,104
32,28,112
32,28,112
32,24,112
32,28,112
32,24,88
24,24,88
24,24,88
24,24,88
24,20,88
16,16,80
16,20,72
16,20,72
16,20,72
16,20,72
16,16,72
16,16,72
16,16,64
16,16,64
8,8,88
8,8,80
8,4,72
8,8,72
8,8,72
8,8,80
8,4,80
8,8,80
0,8,80
8,8,88
8,8,88
8,8,88
8,8,96
8,12,96
8,8,96
8,8,104
8,8,104
8,12,104
8,8,120
8,8,120
16,8,128
16,12,128
16,12,136
16,12,136
16,12,152
16,12,152
16,12,144
16,16,144
16,16,160
16,16,160
16,12,176
16,16,176
16,16,184
16,20,184
16,20,192
16,20,192
16,20,200
24,24,208
24,24,224
24,24,224
24,24,224
24,24,224
24,28,224
32,28,224
32,32,232
32,32,232
24,32,248
24,36,248
32,40,248
32,40,248
40,40,248
40,44,248
40,44,248
40,48,248
40,48,248
40,48,248
32,52,248
40,56,248
40,56,248
40,60,248
40,64,248
40,64,248
40,64,248
40,64,248
48,64,248
48,68,248
48,68,248
56,72,248
48,76,248
48,76,248
48,76,248
48,76,248
48,76,248
56,80,248
56,80,248
56,80,248
56,80,248
56,84,248
56,84,248
56,80,248
56,80,248
56,80,248
48,80,248
56,80,248
56,80,248
56,80,248
56,76,248
48,76,248
48,80,248
48,80,248
40,76,248
40,76,248
48,72,248
48,72,248
48,68,248
48,68,248
48,64,248
40,64,248
48,64,248
40,60,248
40,56,248
40,56,248
40,56,248
32,52,248
40,48,248
32,48,248
32,44,248
32,44,248
32,44,240
24,40,240
32,40,224
24,36,232
32,36,224
32,36,224
32,36,208
24,36,208
24,36,208
24,32,200
24,28,200
24,28,192
24,24,192
24,24,192
24,28,176
24,24,176
24,28,160
16,24,160
24,28,144
24,28,144
24,24,144
24,28,144
24,24,144
24,24,144
24,24,136
24,24,136
24,28,128
24,28,128
24,28,120
32,28,120
24,28,112
24,28,112
24,28,104
24,28,112
24,28,104
32,32,112
32,28,104
32,28,104
24,28,88
24,24,88
16,28,80
24,28,80
24,24,80
24,20,80
16,20,72
16,20,72
16,16,64
16,16,64
16,16,64
16,16,64
16,16,64
16,16,64
8,4,80
8,4,88
0,8,80
0,8,80
0,4,80
8,8,80
8,4,80
8,8,80
0,8,80
0,8,80
8,8,88
8,8,88
8,8,96
8,8,96
8,12,96
8,12,96
0,12,104
8,12,104
8,8,104
8,12,112
8,12,120
8,12,120
8,12,128
8,12,128
8,12,136
8,12,136
16,12,144
16,16,144
16,16,160
16,16,160
16,16,168
16,16,168
16,20,176
16,20,176
16,20,192
16,20,192
16,20,200
16,24,200
16,24,216
16,24,216
24,28,216
24,28,216
24,28,224
24,28,224
24,32,232
32,32,232
24,32,240
24,36,240
32,36,248
32,36,248
32,36,248
40,40,248
32,44,248
32,48,248
32,44,248
32,48,248
40,52,248
40,52,248
48,56,248
48,56,248
40,60,248
40,60,248
40,60,248
40,60,248
40,68,248
48,68,248
56,68,248
56,68,248
48,76,248
48,76,248
56,76,248
56,72,248
56,76,248
56,76,248
56,76,248
56,76,248
56,76,248
56,80,248
56,76,248
56,80,248
56,80,248
48,76,248
56,76,248
56,76,248
48,72,248
48,76,248
48,76,248
48,72,248
48,76,248
40,76,248
40,72,248
40,72,248
48,68,248
48,68,248
40,64,248
48,64,248
48,64,248
40,60,248
48,60,248
48,56,248
40,56,248
40,56,248
40,52,248
40,48,248
32,48,248
32,48,240
32,44,240
24,44,240
32,44,232
24,44,232
32,40,224
24,36,224
32,36,216
32,32,208
24,36,208
24,36,208
24,32,200
16,32,200
24,28,192
24,28,192
24,24,184
24,24,176
24,28,168
24,28,168
16,24,160
24,24,160
24,28,152
24,24,152
24,24,144
24,24,144
16,24,136
24,24,136
24,28,128
24,24,128
24,28,120
24,28,120
32,28,120
32,24,120
24,28,112
24,28,112
24,28,104
24,28,112
24,28,104
32,32,104
32,28,96
32,28,96
32,24,88
32,24,88
24,24,88
24,24,88
24,24,72
24,24,72
24,16,72
24,16,72
16,16,64
16,16,64
16,16,72
16,16,72
16,16,72
16,16,72
8,8,80
8,8,80
0,8,72
0,8,72
0,4,72
0,8,80
8,4,80
8,8,80
0,8,80
8,8,80
0,8,80
0,12,88
8,8,96
8,8,96
8,4,104
8,8,104
8,8,112
8,8,112
8,8,104
8,12,104
8,12,120
8,12,120
8,16,120
8,12,120
8,12,120
8,16,120
16,12,136
16,12,144
8,16,152
8,16,152
16,16,168
16,16,168
16,20,168
16,16,168
16,16,176
16,20,184
16,20,192
24,20,200
24,24,208
24,24,208
24,28,208
24,28,208
24,28,224
24,28,224
24,28,224
24,32,224
24,28,240
24,32,240
32,32,240
32,36,248
32,36,248
32,36,248
32,44,248
32,44,248
32,44,248
32,44,248
40,52,248
40,52,248
48,52,248
40,56,248
40,60,248
40,60,248
40,60,248
40,60,248
40,64,248
48,64,248
56,64,248
48,64,248
48,68,248
48,72,248
48,68,248
56,72,248
56,68,248
56,72,248
56,72,248
56,72,248
56,72,248
56,72,248
56,72,248
56,72,248
56,76,248
56,72,248
56,76,248
56,76,248
48,72,248
48,72,248
48,72,248
48,72,248
40,72,248
40,72,248
40,68,248
40,68,248
40,64,248
48,64,248
48,64,248
48,64,248
40,64,248
40,60,248
40,56,248
40,56,248
40,52,248
32,52,248
40,48,248
32,44,248
32,44,240
32,44,240
32,40,232
32,40,224
32,36,224
32,36,224
24,36,208
32,36,216
32,32,208
24,32,208
32,32,200
24,28,200
24,32,192
24,28,192
24,28,184
24,28,184
24,24,176
24,24,176
24,28,152
24,28,160
16,24,152
24,28,152
24,28,136
24,24,136
24,24,136
24,24,136
24,24,128
24,24,128
24,24,112
24,28,112
24,24,112
24,24,112
24,28,112
32,28,112
24,28,112
24,28,112
24,28,104
32,28,104
32,32,104
32,32,104
32,28,104
32,28,96
32,28,88
32,24,88
24,24,88
24,24,80
24,24,80
24,24,80
24,20,72
16,20,72
16,16,72
16,20,72
16,16,64
16,16,72
16,16,72
16,16,72
8,8,80
8,8,80
0,8,80
0,8,72
0,8,80
0,8,80
8,4,80
8,4,80
8,8,80
8,8,80
8,8,80
8,8,88
8,8,88
8,8,88
8,8,96
8,8,104
8,8,104
8,8,104
8,12,104
8,12,104
8,8,112
8,12,120
8,12,120
16,12,120
16,12,120
16,16,120
16,16,136
16,16,136
16,12,144
16,16,144
16,12,160
16,16,168
16,16,168
16,16,168
16,20,176
16,20,176
16,20,192
16,20,192
16,20,200
16,24,200
24,24,208
24,24,208
24,28,216
24,28,216
24,28,224
24,32,224
24,32,232
24,32,232
32,36,240
32,32,232
32,36,248
32,36,248
32,40,248
32,44,248
32,44,248
32,44,248
32,48,248
40,48,248
40,48,248
40,52,248
32,52,248
40,56,248
40,52,248
48,56,248
48,60,248
48,60,248
48,60,248
48,64,248
40,64,248
48,68,248
48,68,248
48,68,248
48,64,248
48,68,248
48,68,248
48,68,248
48,72,248
48,72,248
48,68,248
48,72,248
40,76,248
40,72,248
40,72,248
48,72,248
48,72,248
48,68,248
48,72,248
48,72,248
40,68,248
40,68,248
40,64,248
40,64,248
40,60,248
40,60,248
40,64,248
40,60,248
40,56,248
40,56,248
40,52,248
40,52,248
40,48,248
32,48,248
32,44,248
32,44,248
32,40,240
32,40,240
32,40,224
32,40,224
32,36,224
32,36,216
24,36,208
24,36,216
24,32,208
24,32,208
24,28,200
24,28,200
24,28,184
24,28,184
16,28,176
24,28,176
24,28,168
24,24,160
24,28,160
24,28,160
24,24,152
24,20,152
24,28,144
24,24,144
24,24,136
24,24,136
24,28,120
24,28,120
24,24,112
24,24,112
24,28,112
24,28,112
24,28,112
24,24,112
24,28,104
24,24,104
24,28,96
24,28,96
24,28,96
32,32,96
32,32,96
24,28,96
24,28,96
24,24,96
24,24,88
24,24,88
16,24,80
16,24,80
24,20,80
24,16,80
16,16,80
16,16,80
16,20,72
16,20,64
16,16,64
16,16,64
0,4,80
8,4,88
8,4,80
8,8,80
8,4,80
8,8,80
8,4,80
8,4,80
0,8,80
8,8,80
8,8,80
8,8,80
8,8,88
8,8,88
8,4,96
8,8,96
8,8,96
8,8,96
8,8,104
8,8,104
8,8,112
16,8,112
8,8,120
8,12,120
8,12,128
8,12,128
16,12,136
16,12,136
8,16,136
16,16,144
16,16,160
16,16,160
8,16,168
16,16,168
16,20,168
16,20,168
24,20,184
24,20,184
24,20,200
24,24,200
24,24,200
24,24,208
24,24,216
24,28,216
24,24,216
24,28,224
24,28,224
24,32,232
24,32,232
32,32,232
32,36,240
32,36,240
32,40,248
32,40,248
32,40,248
32,44,248
32,44,248
32,44,248
32,44,248
32,48,248
32,48,248
32,48,248
32,52,248
40,52,248
40,52,248
40,56,248
40,60,248
40,60,248
32,64,248
40,68,248
40,64,248
40,64,248
48,64,248
40,60,248
48,68,248
48,64,248
40,68,248
40,68,248
40,68,248
40,68,248
40,68,248
40,68,248
40,64,248
40,68,248
40,68,248
40,64,248
32,68,248
32,68,248
40,60,248
40,64,248
40,60,248
40,60,248
40,56,248
40,56,248
40,56,248
40,52,248
40,56,248
32,52,248
32,52,248
32,48,248
32,48,248
32,44,248
32,44,248
32,44,240
32,40,240
32,36,240
32,40,224
32,36,224
32,36,216
32,32,208
24,32,216
32,32,216
24,28,216
24,28,208
24,28,200
24,28,200
24,28,184
24,28,192
16,28,176
24,24,168
24,24,160
24,24,160
24,24,160
16,20,160
16,24,152
16,20,144
24,24,136
24,24,136
24,24,128
24,24,128
24,24,120
24,24,120
24,20,112
24,20,112
24,24,112
24,28,112
24,24,104
24,24,112
24,20,104
24,20,104
16,28,96
24,28,96
24,24,96
24,28,96
24,24,104
24,24,104
24,24,96
24,24,96
24,24,96
16,20,96
24,24,80
16,20,80
24,24,72
16,20,72
16,16,80
16,16,80
16,20,72
16,16,72
16,16,64
16,16,64
8,8,72
8,8,72
8,4,80
8,4,80
8,8,80
8,8,80
8,8,80
8,8,80
8,8,80
8,8,80
8,8,80
8,8,80
8,8,88
8,4,88
8,8,88
8,8,96
8,4,104
8,8,104
8,8,104
8,8,104
8,8,112
16,8,112
8,8,120
8,8,120
8,12,120
8,12,120
8,12,136
8,12,136
8,16,144
8,16,144
16,16,152
16,12,152
16,16,160
16,16,160
16,20,176
16,20,176
24,16,176
24,20,184
16,20,192
24,20,192
24,20,200
24,24,200
24,24,208
24,24,208
24,24,216
24,28,216
24,32,224
24,32,224
24,32,232
24,32,232
24,32,240
24,36,240
32,36,240
32,40,248
40,36,248
32,40,248
32,44,248
32,44,248
32,44,248
32,44,248
32,44,248
32,48,248
32,48,248
32,52,248
40,52,248
40,56,248
40,56,248
40,60,248
32,60,248
40,60,248
40,60,248
40,60,248
40,64,248
40,64,248
48,60,248
48,64,248
40,64,248
40,68,248
40,64,248
40,64,248
40,60,248
40,60,248
40,64,248
40,64,248
40,64,248
40,60,248
32,60,248
40,64,248
40,56,248
40,60,248
40,60,248
32,56,248
40,56,248
40,52,248
40,52,248
40,48,248
32,52,248
32,48,248
32,52,248
32,48,248
32,44,248
32,44,248
32,44,232
32,44,232
32,40,224
32,40,232
32,36,224
32,36,224
32,36,216
24,32,208
24,32,208
24,32,208
24,24,208
24,28,208
24,28,192
24,24,192
16,28,176
24,28,176
24,24,160
24,24,160
24,24,160
16,24,160
16,24,152
16,20,152
24,24,144
24,20,144
24,24,128
24,24,128
24,24,120
24,24,120
24,20,112
24,20,120
24,20,112
24,20,112
24,28,104
16,28,104
24,24,104
24,24,104
24,24,88
24,24,88
24,24,88
24,24,96
24,24,96
24,24,96
24,28,88
24,28,88
24,24,80
24,24,80
24,24,80
24,24,80
24,24,72
24,20,72
16,24,72
16,20,64
16,16,72
16,20,72
16,20,64
16,16,64
16,20,64
16,16,64
0,8,72
0,4,72
0,8,72
0,8,72
8,8,80
8,4,80
8,8,80
8,8,80
0,8,72
0,8,72
0,8,80
0,8,80
8,8,88
8,8,88
8,8,96
8,8,96
8,8,96
8,8,96
8,4,104
8,8,104
16,8,104
16,8,104
16,8,120
16,8,120
16,12,120
16,8,120
8,12,128
8,12,136
8,16,136
8,16,136
8,12,144
8,16,144
16,16,152
16,16,152
16,16,168
16,20,168
16,16,176
24,16,176
24,20,192
24,20,192
16,20,200
16,24,200
16,24,208
16,24,208
24,24,208
24,24,216
24,28,216
24,28,216
24,32,224
24,32,224
24,32,232
24,32,232
32,36,240
32,36,240
32,36,240
32,40,240
32,40,248
32,40,248
32,44,248
32,44,248
32,44,248
32,44,248
40,48,248
40,48,248
32,52,248
40,52,248
40,56,248
40,52,248
40,56,248
40,56,248
40,56,248
40,60,248
40,56,248
48,60,248
40,60,248
40,60,248
40,60,248
40,64,248
40,64,248
32,60,248
40,60,248
40,60,248
40,60,248
40,60,248
40,60,248
40,60,248
40,56,248
40,56,248
40,56,248
40,56,248
40,56,248
40,56,248
40,56,248
40,52,248
32,52,248
40,48,248
32,48,248
40,48,248
32,48,248
32,48,248
32,44,240
32,40,232
32,44,232
32,40,232
32,40,232
32,36,224
24,36,216
24,36,216
24,36,216
24,32,208
24,32,208
24,32,200
24,28,200
24,28,192
24,28,176
16,28,176
24,28,168
24,24,168
24,24,160
24,24,160
16,24,160
16,20,152
16,24,144
16,24,144
16,24,136
16,20,136
24,24,120
24,24,120
16,24,120
16,20,120
16,20,112
16,20,112
16,20,112
16,24,112
16,24,104
16,24,104
16,24,96
16,24,104
16,24,96
16,24,96
24,20,96
24,20,96
16,24,88
24,24,88
24,24,80
24,24,80
24,24,80
24,24,80
16,24,80
24,24,80
24,24,80
24,24,80
24,20,80
24,20,72
16,20,64
16,20,72
16,20,72
8,16,72
16,20,64
16,20,64
0,4,72
0,4,72
0,8,72
8,8,72
0,8,72
8,8,72
8,8,72
8,8,72
8,4,80
8,8,80
8,8,80
8,8,80
8,8,88
8,8,88
8,8,88
8,8,88
8,8,88
8,12,88
8,8,96
8,8,96
8,8,96
8,12,104
8,8,112
8,8,112
16,12,120
16,12,120
8,12,120
8,12,128
8,12,136
8,16,136
8,16,144
8,16,144
8,16,152
16,16,152
16,16,168
16,16,168
24,16,168
24,16,168
24,20,176
24,20,176
16,20,184
16,24,184
16,24,200
16,24,200
24,24,208
24,24,208
24,24,208
24,28,216
24,28,216
24,28,224
24,28,232
24,32,232
32,36,232
32,36,232
32,36,240
32,36,240
32,40,240
32,40,240
24,40,248
32,44,248
32,40,248
32,44,248
40,44,248
40,44,248
32,52,248
32,52,248
32,52,248
32,52,248
32,52,248
32,52,248
40,52,248
40,52,248
40,56,248
32,56,248
40,60,248
40,60,248
40,56,248
40,60,248
40,60,248
40,60,248
40,60,248
40,56,248
40,56,248
40,56,248
40,60,248
40,56,248
40,60,248
40,60,248
40,52,248
40,52,248
40,52,248
40,52,248
40,52,240
40,52,240
32,48,248
32,48,248
32,44,240
32,48,240
24,48,240
32,44,240
32,44,232
32,40,224
32,36,224
32,36,224
32,36,224
32,36,224
24,36,216
24,36,208
24,28,208
24,32,208
24,32,200
16,28,200
24,28,184
24,24,184
24,28,176
24,24,176
24,24,168
24,24,168
16,24,160
16,24,160
24,24,152
24,20,152
16,24,136
16,24,136
24,20,128
16,16,120
24,20,120
24,20,120
24,20,120
16,20,112
16,20,112
16,24,112
16,20,104
16,20,104
16,20,96
16,24,96
16,24,88
16,24,88
16,20,88
16,24,88
16,20,88
16,20,88
16,24,80
16,24,80
24,20,80
24,24,80
24,24,80
24,24,80
24,20,72
24,20,72
24,24,80
24,20,80
24,20,80
24,16,80
16,20,72
16,16,72
16,16,72
16,16,72
16,16,72
16,20,72
0,4,72
8,8,72
8,8,72
8,4,64
8,8,80
8,8,80
8,4,80
8,8,80
8,8,80
8,4,80
0,8,80
8,8,80
8,4,80
8,8,80
8,8,88
8,8,88
8,12,88
8,12,88
8,8,96
8,8,96
8,8,104
8,8,104
8,8,112
8,12,112
8,8,120
16,8,120
16,12,120
16,12,120
16,12,136
8,16,136
8,16,144
8,16,144
16,16,144
16,16,152
16,16,160
16,16,160
16,16,160
16,20,168
16,20,168
24,20,168
16,20,184
16,20,184
24,20,192
24,20,192
16,24,200
16,24,208
24,24,216
24,24,216
24,28,216
24,28,216
24,28,224
24,32,224
24,32,232
24,32,232
32,32,232
32,32,240
32,36,240
32,36,248
32,40,248
32,40,248
32,40,240
32,40,248
32,44,248
32,44,248
32,48,248
32,48,248
32,48,248
32,48,248
32,52,248
32,52,248
32,52,248
32,52,248
32,56,248
40,56,248
40,52,248
40,52,248
32,56,248
32,56,248
32,52,248
32,56,248
40,56,248
40,52,248
40,52,248
40,52,248
32,56,248
32,52,248
32,56,248
32,52,248
40,48,248
40,48,248
32,48,248
32,48,248
32,48,248
32,48,248
32,44,248
32,44,248
32,44,240
24,40,240
32,40,240
32,40,240
32,36,232
24,36,224
24,36,224
24,36,224
24,36,224
24,36,224
24,32,216
24,32,216
24,28,208
16,28,208
24,28,192
24,28,192
24,28,176
16,24,176
24,24,168
24,24,176
24,24,168
24,20,168
24,24,152
16,24,152
16,20,144
16,24,144
16,20,136
16,24,136
16,20,120
24,16,120
16,20,120
16,16,120
16,20,120
16,16,120
16,20,112
16,20,112
16,16,104
16,16,96
16,24,88
16,20,88
16,24,88
16,24,88
16,20,88
16,20,88
16,20,88
16,20,88
16,20,80
16,20,80
16,20,80
16,24,80
16,20,80
24,20,80
24,20,72
24,20,72
24,20,72
24,20,72
24,20,80
24,16,72
16,16,72
16,16,72
16,12,72
16,12,72
16,16,64
16,20,72
8,8,80
8,4,80
8,4,72
8,4,72
8,4,80
8,8,80
0,8,72
0,8,72
8,4,72
8,4,72
8,8,80
8,8,80
8,8,80
8,8,80
8,4,88
8,8,88
8,8,88
8,12,88
8,12,96
8,12,96
8,8,104
8,8,104
8,8,112
8,12,112
16,8,120
16,8,120
16,8,120
16,12,128
16,12,136
8,12,136
8,12,144
8,12,144
8,16,144
8,16,144
16,16,160
16,16,160
16,16,168
16,16,168
16,16,168
24,16,168
24,16,176
24,20,184
16,20,192
16,20,192
8,24,200
16,24,200
24,24,208
24,20,208
24,24,216
24,28,216
24,28,224
24,28,224
32,24,224
32,28,224
32,32,232
32,32,232
24,32,240
24,36,240
24,36,240
32,36,240
32,36,240
32,40,240
32,40,240
32,44,248
32,44,248
32,44,248
32,44,248
32,44,248
32,48,248
32,48,248
32,48,248
32,48,248
32,52,248
32,52,248
32,52,248
32,48,248
32,48,248
32,48,248
32,52,248
32,52,248
32,52,248
32,52,248
32,52,248
32,52,248
32,48,248
32,48,248
32,52,248
32,48,248
32,48,248
32,44,248
32,44,248
32,44,248
32,44,248
32,44,248
24,44,248
32,44,248
32,40,240
32,40,240
24,40,224
24,40,224
32,36,224
24,32,224
24,32,216
24,32,216
24,32,216
24,32,216
24,32,208
16,28,208
24,32,200
24,28,200
24,28,184
24,28,184
24,28,176
24,28,176
24,24,176
16,24,176
16,20,168
16,20,168
16,20,160
16,20,160
16,20,144
16,20,144
16,20,136
16,20,136
16,20,128
16,16,128
16,20,120
16,20,120
16,20,112
8,16,112
16,16,112
16,16,112
16,20,104
8,16,104
16,20,88
16,20,88
16,20,88
16,20,88
16,16,88
16,20,88
16,16,80
16,16,80
8,16,88
16,16,88
16,20,80
16,20,80
16,24,72
16,20,72
16,20,72
16,20,72
16,16,72
16,20,72
16,20,72
16,16,72
8,20,72
16,20,72
16,16,64
16,16,72
16,16,72
16,16,72
8,4,80
8,4,80
0,4,80
8,4,80
8,8,72
8,8,72
0,8,72
0,8,72
0,4,72
0,8,72
0,8,72
0,8,72
8,8,80
8,8,80
8,4,88
8,4,88
0,12,88
8,12,88
8,8,96
8,8,96
8,8,104
8,8,104
8,8,112
8,12,112
8,8,112
8,12,112
8,12,112
8,12,120
8,12,128
16,12,128
16,12,136
16,12,136
16,16,144
16,16,144
16,12,152
16,16,152
16,16,160
16,16,160
16,16,168
24,16,168
24,16,184
24,16,184
16,20,184
16,20,184
16,24,200
16,24,200
24,20,208
24,20,200
16,24,208
16,24,208
24,28,216
24,28,216
24,28,216
24,28,216
24,32,224
24,36,224
24,36,232
24,32,232
24,36,240
24,36,240
24,36,232
32,40,240
32,40,240
32,40,240
32,40,248
32,40,248
32,44,248
32,44,248
32,44,248
32,48,248
32,48,248
32,48,248
32,48,248
32,52,248
24,52,248
24,48,248
32,48,248
32,48,248
40,48,248
32,52,240
32,52,248
32,52,248
32,48,248
32,48,248
32,44,248
32,44,248
32,48,248
32,48,248
32,44,240
32,44,240
24,44,240
24,48,240
32,40,240
32,44,240
32,40,240
32,40,240
32,40,224
32,36,232
32,40,224
24,36,224
24,32,216
24,32,216
24,32,216
24,32,216
24,28,208
24,28,216
16,32,200
16,28,200
24,28,192
24,28,192
24,28,176
24,28,176
24,24,176
24,24,176
16,24,168
16,24,168
16,20,160
16,20,160
16,20,144
16,20,144
16,20,128
16,20,128
16,20,120
16,20,120
16,20,120
16,20,120
16,16,112
16,16,112
8,20,104
16,16,104
16,20,104
16,16,96
8,20,96
16,20,96
16,16,88
16,20,88
16,16,88
16,16,88
16,16,80
16,16,80
16,20,80
16,16,72
16,16,80
16,16,80
16,20,80
16,20,80
16,20,72
16,20,72
16,16,72
16,16,72
16,20,72
16,20,72
8,16,72
16,16,72
16,20,64
16,16,64
16,16,64
16,16,64
16,16,64
16,16,64
8,8,72
0,4,72
8,4,72
8,4,72
8,8,72
8,8,72
8,8,72
8,4,72
8,8,72
0,8,72
0,8,72
0,8,72
0,8,80
0,8,80
8,8,88
8,8,88
8,8,88
8,12,88
8,8,96
8,8,96
0,8,96
8,12,96
8,8,112
8,8,112
8,8,112
8,8,112
8,12,112
8,12,112
8,8,120
8,12,120
16,12,128
16,12,128
16,16,128
16,16,128
16,16,144
16,16,144
16,16,152
16,16,152
16,20,160
16,20,160
16,16,168
16,20,168
16,20,184
16,20,176
16,24,192
16,24,192
24,20,192
24,24,192
16,24,200
24,24,200
24,24,208
24,24,216
24,28,216
24,28,216
24,32,216
24,32,216
16,32,224
16,32,224
24,36,232
24,36,232
32,32,232
32,36,232
32,36,232
32,40,232
32,40,240
32,40,240
32,40,240
32,40,240
32,44,240
32,44,240
32,44,232
32,44,240
32,44,240
32,44,248
32,48,248
32,48,248
32,48,248
32,44,248
32,48,240
32,48,240
32,48,248
32,48,248
24,44,248
32,44,248
32,44,240
32,44,240
24,44,232
24,48,232
24,44,232
24,44,232
24,40,240
24,40,232
24,40,240
24,40,240
32,36,232
32,36,232
32,36,224
24,36,224
32,36,224
24,32,216
24,32,216
24,32,216
24,32,208
16,28,208
24,28,208
24,28,208
24,28,192
24,28,192
24,24,184
24,24,176
24,24,168
24,24,168
24,24,160
24,24,168
24,20,160
16,24,160
16,24,144
16,20,144
16,20,128
16,20,128
16,20,120
16,24,120
16,20,120
16,16,120
8,20,120
16,16,120
16,16,112
16,16,112
16,16,104
16,16,104
16,16,96
16,20,96
16,16,96
16,16,96
16,12,88
16,16,88
16,16,88
16,16,88
16,16,72
16,16,80
8,16,72
16,16,72
16,16,72
16,16,72
16,16,72
16,16,72
16,16,64
8,16,64
16,16,64
16,16,72
16,20,64
16,20,64
16,16,64
16,16,64
16,16,56
16,16,64
16,16,56
16,16,64
8,12,80
16,16,80
8,8,80
0,4,80
0,8,64
0,8,72
0,4,72
0,8,72
8,4,80
8,4,72
8,8,80
0,4,72
8,8,72
8,8,72
8,4,72
8,8,80
8,8,80
8,8,80
8,8,80
8,8,80
8,8,88
8,8,88
8,8,88
8,8,96
8,4,104
8,8,104
8,8,112
8,8,112
8,12,112
8,8,112
8,12,120
8,12,120
8,12,128
8,16,128
8,12,128
8,12,128
8,16,136
8,16,136
16,16,144
