R,G,B
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
144,136,200
200,196,248
176,184,216
248,252,248
96,88,160
160,152,224
160,160,216
160,156,208
152,144,184
136,132,176
136,116,184
136,116,184
104,88,152
208,196,248
240,224,248
168,156,224
192,180,240
152,136,192
248,252,248
248,252,248
208,172,248
224,184,248
216,184,248
208,180,248
248,240,248
248,240,248
248,236,248
144,116,176
248,244,248
160,144,192
168,168,232
136,140,208
128,120,168
24,12,64
40,32,72
32,32,72
32,32,72
32,28,64
32,20,48
40,28,56
40,36,48
40,36,48
40,36,48
40,32,40
40,32,48
40,32,48
48,28,48
48,32,48
48,28,56
24,8,32
192,176,216
128,112,152
96,72,120
80,52,96
56,36,64
40,24,56
32,20,32
24,16,32
24,16,32
24,20,32
32,20,32
32,20,32
32,20,32
32,24,32
32,24,32
32,24,40
40,24,40
40,24,48
40,28,48
40,28,48
40,28,48
40,28,48
40,28,48
40,28,48
40,28,40
40,28,40
48,32,64
64,52,88
64,52,88
64,48,88
64,52,88
64,52,88
64,48,88
56,48,88
64,48,80
64,48,80
56,52,80
56,48,80
56,48,80
56,44,80
56,48,72
48,44,72
48,44,72
48,40,72
48,40,72
48,36,72
48,36,64
40,32,64
40,36,56
40,36,56
32,36,56
40,36,56
40,32,48
32,32,48
32,28,48
32,28,48
24,32,48
32,32,48
32,28,48
32,24,48
24,24,40
24,24,40
24,20,40
24,20,40
16,24,32
16,24,32
24,20,32
24,20,32
16,20,32
16,20,32
24,20,32
24,16,32
16,16,32
24,16,32
16,16,24
16,16,32
8,12,24
8,8,24
8,16,24
8,12,24
16,12,24
16,16,24
16,16,32
16,16,32
16,20,40
16,20,40
24,24,40
24,24,48
24,28,56
32,28,56
32,28,80
40,28,80
40,36,80
48,44,88
56,48,96
56,52,104
16,8,48
224,220,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,248,248
184,176,200
192,176,248
192,180,248
248,248,248
248,252,248
128,116,184
168,160,224
168,164,216
152,148,200
136,128,184
144,132,184
128,120,176
248,244,248
104,80,168
144,124,208
248,236,248
120,104,184
248,244,248
128,124,184
216,196,248
240,216,248
232,196,248
224,188,248
200,204,248
248,248,248
224,220,240
248,252,248
248,240,248
152,132,176
192,188,240
224,216,248
144,132,200
176,168,232
240,240,248
24,24,64
40,32,64
32,32,56
40,28,64
32,28,56
32,24,48
40,32,56
40,32,56
40,32,56
32,32,48
40,32,48
32,32,56
40,32,56
40,32,56
40,32,56
56,32,64
32,8,40
184,164,200
128,104,144
104,76,128
72,44,96
48,40,64
32,24,48
32,24,32
24,20,32
24,16,32
24,20,32
24,20,32
24,20,32
32,20,32
32,20,40
32,20,40
40,24,40
40,24,48
40,28,48
40,28,48
40,28,48
40,28,48
40,28,48
40,28,48
48,28,48
40,28,56
40,32,56
48,36,72
72,52,88
64,56,96
64,56,88
64,52,96
64,52,96
56,52,96
64,52,96
64,52,88
64,48,88
56,52,96
56,48,96
56,48,80
56,48,88
48,48,80
56,44,80
48,48,72
48,44,72
48,44,80
48,40,80
40,40,72
48,36,72
40,36,72
40,36,64
32,36,56
32,40,56
40,36,56
32,32,56
32,32,56
32,28,48
32,32,48
40,32,48
32,28,48
32,24,40
32,24,48
24,24,48
24,24,40
24,24,40
16,24,40
16,24,40
24,20,40
24,20,40
24,20,32
16,20,32
24,20,32
24,16,32
24,16,32
16,16,32
16,16,32
16,20,32
8,8,24
8,8,24
8,12,16
8,12,24
16,12,24
16,12,24
16,16,32
16,16,32
16,16,40
16,16,40
24,24,40
24,24,40
24,24,56
32,28,56
32,28,64
40,28,64
40,32,72
48,40,80
48,44,80
56,52,88
64,44,104
24,0,56
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
160,164,192
216,192,248
200,180,248
248,248,248
160,148,184
168,156,216
176,160,224
168,160,216
152,144,200
144,136,192
144,132,192
160,176,208
224,244,248
248,252,248
104,108,152
192,192,232
248,248,248
104,72,176
224,192,248
152,104,232
216,160,248
224,196,248
216,188,248
232,232,248
248,248,248
184,172,216
232,220,248
248,240,248
216,188,248
112,96,168
240,224,248
128,116,184
192,176,248
160,160,224
80,72,136
40,32,80
32,28,72
32,28,64
32,28,64
24,24,48
32,28,56
40,32,64
40,32,64
32,36,64
40,36,64
40,36,64
40,36,64
48,32,64
48,36,64
56,40,48
48,32,40
152,124,144
136,104,120
104,68,112
72,40,80
48,36,56
32,24,48
32,20,32
32,16,24
24,16,32
24,16,32
32,16,32
32,20,32
32,20,40
32,20,40
40,24,48
40,24,48
40,24,48
40,24,48
40,28,48
40,28,48
40,24,56
48,28,56
48,28,48
48,32,48
48,32,48
48,32,48
64,40,72
80,60,96
72,60,104
72,60,104
72,56,104
72,56,104
64,56,104
64,56,104
56,56,104
56,52,104
64,52,104
64,52,104
64,52,96
64,48,88
56,48,96
56,44,96
48,48,88
56,44,88
48,48,88
48,48,88
40,44,72
48,44,80
40,40,72
40,40,72
40,40,72
40,40,72
40,40,64
32,36,64
40,36,56
40,32,48
40,32,56
40,32,56
32,28,48
32,28,48
24,28,48
24,24,48
24,24,48
24,24,48
24,24,40
24,24,40
24,20,32
24,20,32
24,20,40
16,20,40
24,16,32
24,20,32
24,16,32
24,16,32
24,16,32
24,16,32
8,8,16
8,12,16
8,12,16
8,12,24
8,12,24
16,12,24
16,16,24
16,16,24
16,12,32
16,16,32
24,20,32
24,20,40
24,24,48
32,28,48
32,28,56
32,28,56
40,32,72
40,36,72
48,40,80
48,48,88
64,48,96
64,48,96
24,0,48
248,240,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
168,140,208
208,184,248
184,180,216
248,248,248
240,228,248
136,128,168
176,164,224
184,168,232
168,160,216
152,144,208
152,136,192
152,136,192
176,152,224
208,188,248
248,228,248
160,128,208
136,116,184
248,228,248
160,144,208
240,220,248
192,172,232
176,156,216
240,208,248
232,200,248
248,252,248
248,252,248
224,184,248
232,196,248
248,252,248
240,236,248
136,116,184
192,172,240
184,168,232
160,140,200
144,132,176
160,152,200
24,24,56
32,28,64
24,32,56
24,28,56
24,24,56
32,24,56
40,32,56
40,36,56
40,36,64
40,32,64
40,36,64
40,36,64
48,32,64
48,36,72
64,40,64
64,40,64
144,120,152
120,100,120
80,56,96
64,36,72
40,28,48
32,20,40
24,16,32
24,16,32
24,16,32
24,16,32
32,16,40
32,16,40
32,16,40
40,20,40
40,20,48
40,20,40
40,24,40
40,24,40
40,28,48
40,28,48
48,24,56
48,28,56
48,32,56
48,32,56
48,32,56
48,36,56
64,48,88
72,64,96
80,60,104
80,60,104
80,56,104
72,56,104
72,56,104
72,56,104
72,60,104
72,56,104
64,56,104
64,56,104
64,52,96
64,56,96
64,52,96
64,52,96
56,52,96
56,52,96
56,48,88
48,48,88
56,48,80
48,48,80
56,44,80
48,44,72
48,40,72
48,40,72
40,40,72
40,36,72
40,40,56
40,36,56
32,36,56
40,36,56
40,28,56
40,28,56
32,28,56
32,28,56
32,24,48
32,24,48
24,24,40
24,24,48
24,24,40
24,24,40
24,20,40
24,20,40
24,20,32
24,20,40
24,16,40
24,16,40
16,16,32
24,16,32
8,8,32
8,8,32
8,12,24
8,12,24
8,12,24
8,12,24
16,16,24
16,16,16
16,16,32
16,16,32
24,20,32
24,20,32
24,24,40
24,24,40
32,28,48
32,28,56
32,36,64
40,36,72
40,40,80
48,44,88
56,48,96
64,60,104
48,36,112
16,8,80
168,132,216
136,104,184
192,152,176
248,224,248
248,252,248
248,252,248
248,252,248
240,248,248
184,164,240
216,200,248
184,172,208
248,244,248
184,176,232
176,164,216
184,172,232
176,172,232
176,168,224
160,148,208
160,140,200
160,144,200
176,168,232
184,172,232
216,216,248
240,244,248
104,88,160
184,172,240
248,240,248
136,116,184
248,232,248
128,84,160
240,208,248
240,208,248
248,252,248
248,252,248
248,244,248
192,172,224
248,248,248
224,224,248
176,156,224
160,144,208
200,188,248
120,108,176
144,136,184
160,156,200
16,20,56
32,32,72
48,56,72
32,36,48
24,24,48
16,20,48
40,32,64
40,36,56
40,36,64
40,36,64
40,32,64
40,36,64
56,36,64
56,40,64
64,44,80
128,108,144
144,124,160
96,76,112
56,48,64
48,36,64
40,24,40
32,20,32
24,16,24
24,16,24
24,16,24
24,16,24
24,20,32
32,20,32
32,20,40
32,20,40
32,24,40
40,24,40
40,24,48
40,28,48
40,28,40
40,28,40
40,24,48
48,28,56
48,28,56
48,32,56
48,32,56
48,32,56
64,52,88
80,68,104
80,64,112
72,60,112
80,64,104
80,64,112
80,60,112
80,64,112
72,64,112
72,60,112
72,60,104
64,60,104
72,60,112
72,60,112
72,60,104
72,56,104
64,56,104
64,52,96
64,52,96
64,52,96
56,48,88
56,52,88
56,48,80
56,44,80
48,48,80
48,44,72
48,40,72
40,40,72
40,36,72
40,36,64
40,36,56
40,36,56
40,32,56
40,32,56
40,28,56
32,28,56
32,24,56
32,24,56
24,28,48
24,28,48
24,24,40
24,24,40
32,20,32
32,20,40
24,20,40
24,20,40
24,20,40
24,16,32
24,16,32
24,16,32
8,8,24
8,8,24
8,8,24
8,8,24
16,12,16
16,12,24
8,12,24
8,12,24
8,16,32
16,16,32
16,20,32
16,20,32
24,20,40
24,24,48
32,24,56
32,24,56
32,32,64
40,32,64
40,36,72
40,44,80
56,44,88
56,48,96
72,52,112
64,48,104
120,104,152
248,232,248
216,196,248
208,192,248
200,188,248
168,160,240
136,124,200
152,140,224
192,180,248
192,176,248
248,252,248
224,224,248
160,144,224
184,168,248
184,176,240
184,172,232
168,160,216
160,152,208
120,112,144
232,228,248
176,168,224
168,156,216
216,200,248
240,224,248
216,176,248
128,96,176
232,224,248
200,188,248
240,224,248
192,172,240
128,112,160
248,236,248
248,252,248
248,252,248
248,248,248
232,220,248
248,248,248
224,216,248
144,124,184
200,176,240
168,152,216
152,136,200
144,132,184
136,128,184
72,68,104
32,28,64
24,20,64
32,28,72
24,28,56
24,24,48
40,36,56
40,36,64
40,36,64
40,36,64
48,36,64
48,40,72
56,40,72
64,44,80
64,36,72
144,116,152
104,88,136
72,52,96
48,40,64
32,28,48
32,20,40
24,16,32
24,16,24
24,12,24
24,16,32
24,16,32
24,20,32
24,20,32
32,20,32
32,24,32
40,20,32
40,24,40
32,24,48
40,24,48
40,28,40
40,28,40
40,28,40
48,28,48
48,28,56
48,32,56
48,32,56
56,32,64
64,44,80
88,72,112
88,68,120
88,64,112
88,68,120
88,68,120
80,68,120
80,68,112
80,68,120
80,64,112
80,68,120
80,64,112
72,64,120
72,64,120
72,64,112
72,60,112
64,64,104
64,60,104
72,60,104
72,56,96
72,52,104
72,52,104
72,52,88
64,48,88
56,44,88
56,44,80
56,40,80
56,40,80
48,40,72
40,40,64
40,36,64
40,36,64
40,32,64
40,32,56
32,32,56
40,28,56
40,28,56
40,24,56
32,28,48
32,28,48
32,24,40
24,24,40
24,24,40
24,24,40
32,20,40
32,20,40
32,20,40
24,20,40
24,16,32
24,20,32
8,8,16
8,4,16
8,12,16
8,8,16
8,12,24
8,12,24
8,12,16
8,12,24
16,16,24
16,16,24
16,16,32
16,20,40
24,20,40
24,20,40
24,24,48
32,28,48
32,28,56
40,36,56
40,36,72
40,40,72
48,40,80
56,48,88
64,48,104
64,48,104
48,32,88
152,128,192
216,200,248
216,196,248
216,200,248
224,208,248
160,148,216
176,164,232
208,184,248
216,188,248
248,248,248
176,172,200
184,172,232
192,180,248
192,180,248
184,172,240
176,160,224
152,136,200
224,216,240
248,248,248
224,196,248
192,160,240
152,132,200
240,220,248
248,248,248
168,168,216
160,148,192
248,244,248
192,172,232
240,220,248
88,64,144
216,192,248
248,252,248
248,252,248
192,184,224
240,232,248
248,248,248
192,184,216
120,100,160
208,192,248
152,136,192
160,148,200
152,140,192
112,100,160
80,72,120
32,16,64
48,28,64
48,32,64
40,32,56
40,32,64
48,36,64
48,36,56
48,32,64
48,36,72
56,36,72
56,44,72
64,44,96
64,44,96
120,100,144
112,96,136
88,60,104
64,36,80
48,32,48
40,24,40
32,20,32
24,16,32
24,16,24
24,16,24
24,12,32
24,16,32
24,16,32
32,16,32
40,20,32
40,20,32
40,20,40
40,20,40
40,24,48
40,24,48
40,28,40
40,28,40
48,28,48
48,32,48
48,28,64
48,32,64
48,32,72
56,36,72
48,40,64
80,72,96
88,72,120
88,72,120
88,76,120
88,76,128
80,76,128
88,76,128
88,76,128
88,76,128
88,76,128
88,72,120
80,72,128
80,72,128
72,68,128
80,68,120
72,68,128
72,68,128
72,60,128
72,60,128
72,60,112
72,60,112
64,56,104
64,52,104
56,48,96
56,48,88
56,48,88
56,44,80
48,48,80
48,44,72
48,40,72
40,36,72
48,36,72
40,32,72
40,36,64
40,32,64
40,32,56
32,28,56
32,28,40
32,28,40
32,28,48
24,24,40
32,24,48
32,20,48
32,20,48
32,20,48
24,20,40
24,20,40
16,24,32
16,24,32
8,12,16
8,8,16
8,8,16
8,8,16
8,12,24
8,12,24
8,12,24
8,12,24
8,16,24
8,16,24
16,16,40
16,16,40
24,16,32
24,20,40
24,20,40
24,24,40
32,28,48
32,32,48
40,32,72
40,36,72
48,40,72
56,44,80
56,48,96
64,52,96
80,56,112
56,32,96
240,236,240
248,252,248
248,244,248
208,200,208
168,160,224
192,180,248
200,180,240
248,240,248
248,224,248
176,148,224
192,180,248
200,184,248
192,180,248
184,176,240
184,172,240
176,168,232
248,252,248
248,252,248
248,248,248
184,176,216
184,160,232
192,172,240
232,216,248
240,224,248
112,84,160
224,192,248
224,204,248
208,184,240
248,216,248
160,128,192
248,252,248
248,252,248
192,172,192
248,244,248
248,248,248
200,184,216
128,104,160
240,220,248
120,100,152
176,152,208
160,156,208
112,100,152
80,68,120
56,44,96
48,44,80
48,44,72
48,40,72
48,36,72
48,36,64
48,36,64
48,36,72
48,36,72
56,44,80
64,48,88
80,48,104
112,76,128
112,84,136
96,64,120
72,48,72
56,28,56
48,28,40
40,20,32
24,16,32
24,16,32
24,16,24
24,12,24
32,12,24
32,12,24
32,16,32
32,16,32
32,20,32
32,20,32
32,20,32
32,20,32
32,24,40
40,28,40
40,28,40
40,28,48
40,28,56
48,32,56
48,32,64
48,36,72
48,36,72
48,44,80
32,20,48
48,36,64
96,76,120
96,80,128
88,80,136
96,80,136
96,84,136
96,84,136
96,80,136
96,80,136
88,80,136
96,80,136
96,84,128
96,80,120
88,76,136
88,76,128
88,72,128
88,76,128
88,68,128
80,68,128
80,64,120
72,64,112
72,64,112
72,60,104
64,56,104
64,56,104
56,52,96
56,52,88
56,48,88
56,44,88
48,44,88
48,40,88
48,40,80
48,36,80
40,36,72
40,36,64
32,32,72
40,32,72
40,28,64
40,28,56
32,28,56
32,28,48
32,28,48
32,24,48
32,24,48
32,20,48
24,24,40
24,24,40
24,20,32
24,24,32
8,8,16
8,8,16
8,8,16
8,8,16
8,8,16
8,8,16
16,12,24
16,12,24
16,12,24
16,16,24
16,16,32
16,16,32
16,16,32
24,20,32
24,20,40
24,24,48
32,24,48
32,24,56
40,28,72
40,32,80
48,36,72
48,44,72
48,44,88
56,52,96
64,56,112
80,64,120
0,0,64
184,180,248
232,232,248
120,128,192
192,176,248
200,184,248
200,200,248
240,244,248
144,136,200
184,172,240
200,188,248
200,188,248
200,188,248
192,180,248
192,176,232
240,216,248
248,252,248
248,252,248
248,252,248
248,252,248
144,132,200
176,164,232
224,216,248
240,232,248
200,192,248
128,116,176
248,240,248
184,160,216
248,244,248
120,108,160
248,252,248
248,252,248
160,144,176
248,244,248
248,244,248
200,184,224
144,128,184
248,228,248
112,84,128
192,160,208
208,192,240
104,88,136
72,72,120
64,52,104
64,52,88
56,44,80
56,40,72
48,40,72
48,36,72
48,40,72
56,40,72
56,44,72
72,48,96
72,48,88
96,68,112
128,100,144
96,80,128
64,44,96
48,40,72
40,24,56
32,20,32
32,16,32
24,16,32
24,12,32
24,16,24
24,16,24
24,16,24
24,16,24
24,16,32
32,20,32
32,20,40
32,20,32
32,20,40
32,20,40
32,24,40
40,24,40
40,28,48
40,28,48
40,28,56
48,32,56
48,36,64
56,36,64
48,40,64
56,44,72
24,20,48
24,24,48
96,84,128
104,88,128
104,84,136
104,84,136
104,88,136
104,92,136
104,92,136
104,92,136
104,88,144
104,88,144
104,88,144
104,92,144
96,84,144
104,84,136
96,84,136
96,84,136
96,80,136
88,76,128
96,76,128
88,72,128
88,68,120
80,64,120
72,64,112
72,60,112
64,56,104
64,56,104
56,48,96
64,48,96
56,48,88
56,44,88
48,44,80
48,40,80
48,36,72
40,36,64
40,32,72
40,32,72
40,28,64
32,28,64
32,28,56
32,28,56
32,28,48
24,24,48
32,24,40
32,24,40
24,24,40
24,20,40
24,20,40
24,20,40
0,8,16
0,8,16
8,4,16
8,8,16
8,8,16
8,8,16
8,12,24
8,12,24
8,12,32
8,12,32
16,16,32
16,16,24
16,16,32
16,20,40
24,20,48
24,24,48
24,24,48
32,24,48
32,28,64
40,32,64
40,36,80
40,40,80
48,44,88
48,48,88
56,56,104
64,64,112
72,36,112
72,40,112
232,212,248
160,144,216
208,188,248
216,200,248
248,248,248
208,200,224
184,168,240
192,176,248
200,192,248
200,188,248
200,188,248
200,188,248
176,156,216
248,240,248
248,252,248
248,252,248
248,252,248
248,252,248
248,220,248
184,152,232
168,164,232
224,220,248
248,240,248
128,112,168
192,172,224
248,244,248
136,112,184
224,200,248
176,140,224
240,208,248
216,212,232
248,248,248
248,240,248
160,148,200
160,152,216
216,204,248
136,120,176
160,144,200
200,196,248
96,84,136
72,60,112
64,56,104
64,56,88
48,44,80
56,40,72
56,40,72
56,40,72
56,44,80
64,44,80
64,52,88
80,64,96
104,84,120
144,128,152
120,104,128
80,64,104
56,40,80
40,32,56
32,20,48
24,16,32
24,16,32
24,16,24
24,16,32
24,12,24
24,16,24
24,16,32
24,16,32
32,16,40
32,20,40
32,20,40
32,20,40
32,24,40
40,20,40
32,24,40
40,24,40
40,28,48
40,28,48
48,28,56
48,28,56
48,36,56
56,36,64
48,44,72
56,48,80
24,24,56
16,16,48
112,100,144
112,92,136
112,92,136
112,92,136
112,92,144
112,96,144
112,96,144
120,100,144
120,100,144
120,100,144
112,96,152
112,92,152
112,96,152
112,92,152
112,96,144
112,92,144
104,92,144
104,88,136
96,88,136
96,84,128
88,80,136
88,76,128
80,72,120
72,68,112
80,64,112
72,60,112
64,52,104
64,52,104
64,52,88
64,52,88
56,44,88
56,40,80
48,40,72
48,36,72
48,36,64
40,32,64
40,32,64
40,32,64
40,28,56
32,28,56
32,28,48
32,28,48
32,28,40
24,24,40
32,24,40
24,20,40
32,20,40
24,20,40
8,4,16
8,4,16
8,8,16
8,8,16
0,8,16
8,8,16
8,12,24
8,12,24
16,8,24
16,12,24
16,12,32
16,12,32
16,16,32
16,20,32
24,20,32
24,20,40
24,24,48
24,24,48
32,28,56
32,32,64
40,40,64
40,44,72
48,44,80
48,48,88
56,48,96
64,52,104
64,60,112
72,68,120
88,64,136
200,176,248
200,180,232
240,224,248
248,248,248
144,140,176
176,168,232
192,184,248
208,192,248
208,192,248
208,188,248
208,188,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
224,228,248
176,160,232
216,192,248
240,216,248
224,200,248
136,116,192
232,216,248
224,216,248
208,204,248
168,136,216
184,156,232
248,252,248
248,252,248
192,180,240
144,132,192
192,184,240
200,192,248
152,132,208
160,144,216
184,160,216
112,92,152
64,48,96
72,56,104
56,48,88
48,44,80
56,40,72
56,40,72
56,44,80
56,44,88
72,52,96
80,56,104
80,48,104
136,100,152
144,120,160
112,88,128
72,44,80
48,24,64
32,28,48
24,20,40
24,16,32
24,16,32
24,16,24
24,12,24
24,16,24
24,16,24
24,16,32
24,16,32
32,20,32
32,20,32
32,20,32
32,20,40
32,24,40
40,24,40
40,24,40
40,28,40
40,24,48
40,28,48
48,28,56
48,32,56
48,36,56
56,40,64
48,44,72
56,44,80
40,24,56
32,24,56
88,72,112
112,100,136
120,100,144
120,104,144
120,104,152
120,104,152
120,104,152
120,108,152
120,108,160
120,108,160
120,112,160
120,108,160
120,108,160
120,108,160
120,104,152
120,100,152
112,104,160
104,100,152
104,96,144
104,92,144
96,88,136
96,84,136
88,80,128
88,76,136
80,72,128
72,68,128
72,60,112
72,60,104
64,60,96
56,56,88
56,52,88
56,48,80
48,44,80
48,44,80
48,40,80
40,36,72
40,32,72
40,28,72
40,32,56
40,32,56
32,28,48
32,32,48
32,28,48
32,28,48
24,24,40
24,24,40
24,20,48
24,20,48
8,4,16
8,4,16
0,8,8
8,8,16
8,8,24
8,8,24
16,8,24
16,12,16
16,8,24
16,12,24
16,12,24
16,12,24
16,16,32
16,16,32
24,16,40
24,16,40
24,24,40
24,24,48
32,24,64
32,28,64
40,36,64
40,36,64
48,40,80
48,40,80
56,44,96
64,52,104
72,60,112
80,72,120
104,68,128
120,92,152
224,204,240
248,244,248
248,248,248
176,172,208
192,176,240
200,188,248
200,184,248
208,192,248
208,192,248
192,168,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
216,196,248
184,164,232
232,232,248
248,252,248
200,180,232
168,152,200
248,240,248
160,132,184
248,232,248
120,80,144
248,252,248
248,252,248
240,216,248
136,108,176
224,220,248
184,168,224
152,144,200
152,144,200
160,136,184
120,100,152
64,60,112
64,56,112
56,48,88
48,44,80
56,44,80
56,44,80
56,48,88
64,52,88
72,56,112
88,64,120
64,40,80
176,156,192
144,116,160
112,84,136
64,44,72
48,24,56
32,20,40
32,16,32
24,16,32
24,12,32
24,16,24
24,16,24
24,16,32
24,16,32
24,16,32
32,20,32
32,20,40
40,20,32
32,20,40
32,20,48
40,24,40
40,24,40
40,24,40
40,28,40
48,24,48
48,28,56
48,28,56
48,32,56
56,36,72
56,40,72
56,40,80
56,44,80
32,24,64
40,28,64
72,64,96
120,112,144
120,108,152
120,108,152
120,112,160
120,116,160
120,112,168
128,116,168
128,116,168
128,120,176
128,120,176
128,120,184
128,120,176
128,120,176
128,116,176
120,116,176
120,116,176
120,112,168
112,104,152
112,108,160
112,100,152
104,92,152
96,88,144
96,84,144
88,84,136
80,76,128
72,68,128
72,68,128
72,60,112
64,56,112
64,52,96
56,48,96
56,44,88
56,44,88
48,44,88
40,40,80
48,36,72
48,32,72
40,36,56
40,32,56
40,28,56
40,28,56
32,28,48
32,24,48
24,24,48
24,24,48
24,24,40
24,24,40
8,8,16
8,8,16
8,8,8
8,8,16
8,8,24
8,8,24
8,12,24
8,12,24
8,8,24
16,12,24
16,12,24
16,12,24
16,12,32
16,16,32
24,16,40
24,16,40
24,20,40
24,24,48
32,24,64
32,28,64
40,28,64
40,36,64
40,40,72
48,44,80
48,44,88
64,52,96
64,56,104
72,64,112
88,68,136
88,64,128
248,248,248
248,252,248
104,88,160
176,160,232
192,180,248
200,184,248
200,192,248
200,188,248
216,192,248
224,204,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,220,248
184,152,216
192,160,240
240,208,248
248,224,248
144,112,184
208,192,248
248,228,248
192,188,248
168,156,224
232,236,248
248,252,248
216,192,248
136,112,184
240,224,248
136,116,176
192,180,216
176,160,200
120,108,160
104,96,152
72,64,120
72,60,120
48,36,80
56,44,88
56,44,80
56,48,80
64,52,88
72,56,96
80,60,112
88,68,120
128,108,152
160,144,192
128,112,152
128,104,144
40,24,56
40,28,56
32,20,40
24,16,32
24,16,24
24,16,24
24,16,24
24,20,24
24,16,32
24,20,32
32,20,32
32,20,32
40,20,48
40,20,48
40,24,48
40,24,48
40,24,40
40,24,40
40,24,40
40,24,48
48,28,48
48,28,48
48,32,56
48,32,56
48,40,72
56,40,72
56,44,80
64,44,80
40,24,56
48,32,72
56,40,80
136,116,152
128,112,152
128,116,160
128,120,160
136,120,160
144,124,176
144,128,176
144,132,176
144,132,176
144,132,184
144,136,184
144,136,184
152,136,184
144,132,184
144,132,184
136,124,176
136,124,176
128,120,168
128,116,168
120,108,160
120,104,160
112,100,152
112,100,152
96,92,144
88,88,136
88,80,136
80,72,128
80,64,120
80,60,112
72,56,104
72,52,104
64,52,88
56,48,88
56,44,80
48,40,80
48,40,72
40,36,64
48,32,64
40,32,64
32,28,56
32,32,56
32,28,56
32,28,56
32,24,56
32,20,56
32,24,48
32,20,40
8,8,16
8,8,16
8,4,16
8,4,16
8,8,16
8,8,16
0,8,16
8,12,16
16,8,24
16,8,24
16,12,24
16,12,24
16,12,32
16,16,32
16,16,32
16,20,32
16,20,48
24,20,48
24,24,56
24,28,64
32,32,56
32,36,64
40,36,72
48,40,80
48,44,88
56,48,96
64,52,104
72,60,112
80,68,128
88,80,136
40,32,112
136,128,208
160,152,208
176,168,224
192,184,248
192,184,248
192,180,248
200,188,248
208,196,232
248,248,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
224,220,232
192,172,248
208,188,248
248,244,248
192,184,232
120,100,160
248,240,248
112,84,152
248,228,248
80,52,104
248,244,248
176,152,224
160,140,208
248,236,248
112,100,160
200,192,216
192,180,208
96,84,144
104,100,160
80,68,120
80,68,120
40,36,72
48,48,80
64,44,80
64,48,80
72,56,96
80,60,104
96,60,112
96,60,112
208,188,216
168,144,176
152,128,168
144,124,160
32,8,40
40,20,56
32,24,40
24,16,32
24,20,24
24,20,24
24,16,24
24,20,32
32,20,24
32,20,32
40,24,40
40,24,40
40,24,48
40,28,48
40,24,48
40,28,48
40,28,40
48,28,40
48,28,48
48,32,48
48,32,48
48,32,48
56,32,56
56,36,56
56,36,72
56,40,72
56,44,88
64,44,88
48,40,72
48,36,72
40,28,72
136,128,168
136,116,160
136,120,168
144,128,168
152,132,176
160,136,184
160,140,184
160,144,184
168,148,192
168,152,200
168,152,200
168,148,200
168,152,208
160,144,200
160,144,200
160,144,192
152,140,184
144,132,184
144,128,176
136,124,168
128,120,168
128,116,152
120,104,144
112,100,144
104,92,144
96,84,144
96,80,136
88,72,128
80,68,120
80,60,112
80,56,112
64,56,96
56,52,96
56,48,88
56,44,88
56,40,80
56,36,72
48,36,72
48,32,72
40,32,56
40,28,64
32,28,64
32,24,64
32,28,56
32,24,56
32,24,48
32,20,48
8,4,16
8,4,16
8,4,8
8,8,8
0,8,16
8,8,16
8,8,16
8,8,16
8,8,24
8,8,24
8,12,24
8,16,24
8,12,32
16,16,32
16,16,32
16,16,32
16,20,40
24,20,40
24,24,40
24,28,48
32,28,56
32,32,56
40,36,80
40,36,80
48,40,88
56,48,104
64,52,104
72,56,112
72,68,128
80,76,136
96,88,152
88,84,144
152,140,192
184,176,224
192,180,240
192,184,240
192,172,248
200,180,248
216,204,232
248,248,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
248,252,248
168,136,216
208,172,248
216,188,248
248,236,248
136,104,184
184,148,232
248,244,248
192,180,232
208,196,248
136,132,184
192,180,232
168,152,208
248,248,248
112,112,168
184,176,216
176,172,208
88,76,128
104,100,152
80,64,112
96,80,136
48,40,80
56,44,88
64,48,72
64,56,80
72,56,96
80,64,104
104,64,112
88,48,96
224,188,216
176,144,168
152,140,176
144,132,168
32,16,40
40,24,48
32,20,40
24,20,32
24,20,24
32,20,32
32,16,32
32,20,32
32,20,40
40,24,40
40,24,40
48,28,40
48,28,40
48,28,40
48,28,56
48,28,56
48,28,48
48,28,48
48,28,48
48,32,48
48,32,56
56,32,64
56,32,64
56,36,72
56,40,72
56,44,72
56,44,80
64,48,80
56,40,80
48,36,80
32,16,64
152,136,184
136,120,176
